Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
0.8371333333333334,0.09283333333333334,242.07116666666667,3.5433333333333334,0.0,0.9666666666666667,8.15
0.3530333333333333,0.07586666666666667,241.80833333333334,1.57,0.0,0.25,0.7333333333333333
0.3272333333333333,0.10573333333333333,245.7795,1.4633333333333334,0.0,0.6333333333333333,0.0
0.3083,0.073,244.46316666666664,1.3633333333333333,0.0,0.16666666666666666,0.0
0.32783333333333337,0.10246666666666666,244.1865,1.5,0.0,0.7166666666666667,0.0
0.30666666666666664,0.07086666666666666,243.07583333333332,1.38,0.0,0.16666666666666666,0.0
0.7963333333333333,0.10679999999999999,242.02966666666669,3.466666666666667,0.0,0.6833333333333333,0.0
1.7856333333333334,0.08443333333333333,239.42616666666666,7.543333333333334,0.0,0.0,7.4
3.879033333333333,0.12243333333333334,236.14633333333333,16.54,9.35,26.183333333333334,17.1
1.6177666666666668,0.08746666666666666,239.57233333333335,6.963333333333334,4.633333333333334,14.366666666666667,3.2666666666666666
0.4371333333333334,0.12576666666666667,242.30566666666667,1.9433333333333331,0.0,1.4166666666666667,0.0
2.321633333333333,0.08453333333333334,240.325,9.863333333333333,0.0,34.35,0.0
0.43066666666666664,0.13269999999999998,242.9586666666667,1.9233333333333333,0.0,2.9166666666666665,0.0
0.30046666666666666,0.08176666666666667,243.6025,1.2933333333333332,0.0,0.6166666666666667,0.0
0.3021333333333333,0.11886666666666666,246.94583333333333,1.3333333333333333,0.0,0.75,0.0
0.42136666666666667,0.08086666666666667,241.74066666666667,1.8066666666666669,0.0,0.16666666666666666,2.216666666666667
1.3721333333333334,0.09166666666666666,242.71433333333334,5.613333333333333,0.0,0.7166666666666667,18.033333333333335
2.1115,0.14443333333333333,238.60666666666665,8.843333333333334,0.0,0.16666666666666666,17.433333333333334
2.2047000000000003,0.1033,237.6405,9.256666666666666,0.0,0.7333333333333333,17.3
1.8420999999999998,0.07293333333333334,241.07999999999998,7.6033333333333335,0.0,0.05,11.65
2.940533333333333,0.23736666666666667,241.32816666666668,12.479999999999999,0.0,26.9,0.0
1.4428666666666667,0.1065,240.87,6.343333333333334,0.0,12.45,0.0
0.7200000000000001,0.146,242.67933333333335,3.0133333333333336,0.0,1.1666666666666667,0.0
0.3837,0.06709999999999999,246.62716666666665,1.5833333333333333,0.0,0.16666666666666666,0.0
0.4598333333333333,0.146,245.81133333333335,1.9866666666666668,0.0,0.7166666666666667,0.0
0.25866666666666666,0.056666666666666664,243.80533333333332,1.1133333333333333,0.0,0.16666666666666666,0.0
0.7843666666666667,0.1236,245.5675,3.243333333333333,0.0,0.7,7.933333333333334
0.3100333333333333,0.06846666666666666,246.1508333333333,1.3433333333333333,0.0,0.16666666666666666,0.7
0.289,0.09743333333333333,246.43366666666668,1.2466666666666666,0.0,0.4666666666666667,0.0
0.2627,0.07719999999999999,244.7955,1.12,0.0,0.2,0.0
0.28359999999999996,0.06656666666666668,244.074,1.18,0.0,0.0,0.0
1.5266333333333333,0.1923,243.315,6.4366666666666665,0.0,0.5166666666666667,4.666666666666667
2.9176,0.0882,239.79233333333335,12.203333333333335,0.0,9.616666666666667,17.616666666666667
1.3855333333333333,0.10836666666666667,243.12283333333335,5.626666666666666,0.0,0.5333333333333333,18.1
1.5103000000000002,0.04716666666666667,240.5805,6.25,0.0,3.2333333333333334,17.716666666666665
2.8924000000000003,0.1652,240.51316666666668,12.073333333333332,0.0,25.166666666666668,17.7
1.4210333333333334,0.07213333333333334,242.6063333333333,5.826666666666667,0.0,0.08333333333333333,18.016666666666666
1.4284,0.11016666666666668,242.46766666666664,5.88,0.0,0.4666666666666667,18.0
1.2949,0.09266666666666666,244.0345,5.319999999999999,0.0,0.05,16.583333333333332
0.2811333333333333,0.07143333333333333,245.71916666666667,1.2366666666666668,0.0,0.2,0.0
0.46843333333333337,0.10916666666666666,244.1135,2.07,0.0,0.31666666666666665,0.0
0.5735,0.07736666666666667,242.92066666666668,2.3766666666666665,0.0,0.0,0.0
2.8368333333333333,0.15796666666666667,239.24066666666667,11.893333333333334,0.0,0.5166666666666667,10.516666666666667
3.2486333333333333,0.08770000000000001,236.73983333333334,13.71,0.0,0.0,17.183333333333334
3.5754666666666663,0.26553333333333334,236.34516666666664,15.136666666666667,0.0,0.5166666666666667,17.116666666666667
3.646066666666667,0.16049999999999998,235.99233333333333,15.403333333333334,0.0,0.0,17.066666666666666
3.058966666666667,0.0881,238.86049999999997,12.753333333333332,0.0,0.36666666666666664,17.483333333333334
2.3817666666666666,0.1534,242.39116666666666,9.786666666666667,0.0,0.13333333333333333,17.983333333333334
1.5358666666666667,0.15553333333333336,243.42583333333332,6.323333333333333,0.0,0.0,18.133333333333333
1.3979666666666666,0.12183333333333334,243.69816666666665,5.6866666666666665,0.0,0.5166666666666667,18.183333333333334
1.2749,0.0393,243.65366666666665,5.15,0.0,0.0,17.2
0.3026,0.11986666666666666,244.56716666666668,1.3333333333333333,0.0,0.5,0.0
0.24673333333333333,0.042499999999999996,244.74016666666665,1.02,0.0,0.0,0.0
0.2907,0.10583333333333332,243.9495,1.2633333333333332,0.0,0.38333333333333336,0.0
0.29566666666666663,0.05316666666666667,244.8505,1.22,0.0,0.13333333333333333,0.0
1.2804666666666666,0.08383333333333334,241.29366666666664,5.37,0.0,0.0,0.0
1.5630333333333333,0.153,239.4945,6.593333333333334,0.0,0.5,5.083333333333333
2.5758,0.051699999999999996,238.47766666666666,10.78,11.1,9.366666666666667,17.433333333333334
1.7677,0.0708,239.70600000000002,7.403333333333333,9.483333333333333,0.5166666666666667,14.833333333333334
0.5532205012166874,0.11195714921012909,241.56299526581694,2.457591977019571,0.03739744365500729,0.04328399893295857,0.215281578570685
0.8191333333333333,0.13116666666666668,242.67416666666668,3.5833333333333335,0.0,7.666666666666667,0.0
1.6882333333333333,0.0645,241.79783333333336,7.0600000000000005,0.0,19.866666666666667,3.8833333333333333
1.0239,0.11850000000000001,243.3195,4.336666666666667,0.0,1.2,8.333333333333334
0.3074,0.0457,242.90633333333332,1.3633333333333333,0.0,0.16666666666666666,0.0
1.3600666666666668,0.0969,239.90633333333332,5.623333333333333,0.0,0.7166666666666667,17.283333333333335
1.7526333333333333,0.14803333333333332,235.01833333333335,7.533333333333333,0.0,0.16666666666666666,11.983333333333333
2.4433000000000002,0.11983333333333333,233.89433333333332,10.416666666666666,0.0,0.7,16.766666666666666
2.1971333333333334,0.09443333333333334,235.00050000000002,9.356666666666666,4.683333333333334,0.16666666666666666,11.7
2.4373666666666667,0.2512666666666667,234.50033333333334,10.44,4.15,0.6,4.283333333333333
0.9822666666666666,0.0443,238.31216666666666,4.1033333333333335,0.0,0.03333333333333333,8.583333333333334
0.28026666666666666,0.09346666666666666,242.8665,1.2066666666666668,0.0,0.2,0.0
0.2704333333333333,0.08946666666666667,245.35033333333334,1.1733333333333333,0.0,0.31666666666666665,0.0
0.2669333333333333,0.07913333333333333,245.67816666666667,1.1433333333333333,0.0,0.0,0.0
0.272,0.0927,244.45383333333334,1.1733333333333333,0.0,0.5166666666666667,0.0
0.26763333333333333,0.07926666666666667,246.83783333333335,1.1433333333333333,0.0,0.0,0.0
0.27386666666666665,0.09353333333333333,245.79283333333333,1.1733333333333333,0.0,0.5166666666666667,0.0
0.26426666666666665,0.07226666666666667,245.3595,1.1366666666666667,0.0,0.0,0.0
0.8068333333333334,0.08406666666666666,245.11933333333334,3.33,0.0,0.38333333333333336,8.9
0.4796333333333333,0.08610000000000001,245.3093333333333,2.033333333333333,0.0,0.13333333333333333,0.0
1.7231999999999998,0.10606666666666667,240.929,7.206666666666666,0.0,0.0,3.7333333333333334
2.7443999999999997,0.10803333333333334,240.45033333333333,11.426666666666668,11.116666666666667,0.5166666666666667,17.716666666666665
1.8963,0.045533333333333335,239.54966666666667,7.87,10.016666666666667,0.0,17.583333333333332
1.3449666666666669,0.09443333333333334,239.67933333333335,5.569999999999999,0.0,0.5,17.583333333333332
1.2525666666666666,0.0807,238.3455,5.260000000000001,3.75,0.0,12.7
1.2284666666666666,0.384,240.199,5.516666666666667,10.633333333333333,0.5666666666666667,0.0
0.6719,0.2478,240.68583333333333,3.04,0.0,0.0,0.0
0.8155666666666667,0.1617,240.8311666666667,3.55,0.0,0.5666666666666667,6.033333333333333
1.4516333333333333,0.0987,241.859,5.973333333333333,0.0,0.0,17.916666666666668
1.5712000000000002,0.13856666666666667,241.79483333333334,6.4766666666666675,0.0,0.5333333333333333,17.9
1.4968,0.0918,238.84466666666668,6.243333333333334,0.0,0.0,10.516666666666667
2.6869666666666663,0.30563333333333337,237.5076666666667,11.389999999999999,0.0,0.5166666666666667,3.9
3.9381666666666666,0.2473,237.406,16.54,0.0,0.0,17.266666666666666
3.5360666666666662,0.1398,235.5305,15.05,7.816666666666666,0.5666666666666667,17.016666666666666
4.548666666666667,0.06593333333333333,235.13616666666667,19.453333333333333,9.183333333333334,0.0,16.75
3.0650666666666666,0.08923333333333333,239.19966666666667,12.983333333333333,0.0,0.38333333333333336,0.0
2.4191999999999996,0.1228,241.92999999999998,10.266666666666667,0.0,0.13333333333333333,0.0
1.6982333333333333,0.08246666666666667,243.02033333333333,7.4366666666666665,0.0,0.03333333333333333,0.0
1.7227999999999999,0.11739999999999999,243.8125,7.55,0.0,0.48333333333333334,0.0
1.7007666666666665,0.06813333333333334,243.84133333333332,7.510000000000001,0.0,0.0,0.0
1.7715333333333334,0.10666666666666667,243.68699999999998,7.656666666666666,0.0,0.5166666666666667,0.0
1.8916,0.06436666666666667,243.006,8.156666666666668,0.0,0.0,2.066666666666667
2.2291000000000003,0.11276666666666667,242.44916666666668,9.53,0.0,0.4666666666666667,7.066666666666666
1.6493666666666666,0.07183333333333333,242.46683333333334,7.239999999999999,0.0,0.05,0.0
4.023366666666666,0.05553333333333333,237.767,16.983333333333334,0.0,0.0,10.85
4.190833333333333,0.09536666666666666,239.10316666666668,17.55666666666667,0.0,0.5166666666666667,17.5
3.2464,0.07813333333333333,240.8125,13.53,0.0,0.0,17.766666666666666
2.972166666666667,0.20293333333333333,239.137,12.56,0.0,0.5166666666666667,8.6
3.159,0.10573333333333333,237.715,13.303333333333335,0.0,0.0,10.816666666666666
2.9288000000000003,0.09096666666666667,238.7565,12.35,0.0,0.16666666666666666,9.566666666666666
3.4063,0.1617,239.85083333333333,14.313333333333333,0.0,0.35,17.616666666666667
3.757966666666667,0.24489999999999998,240.501,15.76,0.0,0.0,17.716666666666665
4.0491,0.3309666666666667,241.3135,16.89666666666667,0.0,0.5166666666666667,17.833333333333332
4.349100000000001,0.40259999999999996,240.47683333333333,18.216666666666665,1.2666666666666666,1.0833333333333333,17.716666666666665
5.452533333333333,0.21596666666666667,233.64416666666665,23.36,16.183333333333334,0.6666666666666666,16.75
3.8794,0.09976666666666666,238.00050000000002,16.363333333333333,0.0,0.016666666666666666,17.35
4.1178333333333335,0.20533333333333334,238.72933333333333,17.3,0.0,0.6,17.466666666666665
4.1814,0.12476666666666666,238.51883333333333,17.596666666666668,0.0,0.35,17.416666666666668
3.2884333333333333,0.23576666666666668,238.59466666666668,13.893333333333334,0.0,0.21666666666666667,5.666666666666667
4.327933333333333,0.2890333333333333,238.19033333333334,18.31,14.433333333333334,0.5,0.0
5.5624666666666664,0.12806666666666666,239.87150000000003,23.3,12.6,0.03333333333333333,15.666666666666666
4.0280000000000005,0.09066666666666667,239.11266666666668,17.08,0.0,0.5,17.533333333333335
3.2757,0.05176666666666666,237.61066666666665,14.016666666666667,7.283333333333333,0.03333333333333333,17.3
2.303033333333333,0.10373333333333333,244.43266666666665,10.066666666666666,7.683333333333334,0.36666666666666664,3.6666666666666665
1.6067666666666667,0.0719,246.862,7.346666666666667,0.0,0.15,0.0
1.5761,0.0679,245.86616666666666,7.266666666666667,0.0,0.05,0.0
1.6319000000000001,0.10846666666666667,245.83566666666667,7.533333333333333,0.0,0.4666666666666667,0.0
1.8952,0.050666666666666665,245.59083333333334,8.446666666666667,0.0,0.0,0.0
1.4764000000000002,0.09966666666666665,242.79533333333333,6.97,0.0,0.5166666666666667,0.0
1.4277666666666666,0.05226666666666667,241.69866666666667,6.596666666666667,0.0,0.0,0.0
2.7256666666666667,0.09390000000000001,239.8898333333333,11.81,0.0,0.38333333333333336,14.383333333333333
2.6753333333333336,0.1063,236.69816666666665,11.376666666666667,0.0,8.666666666666666,17.166666666666668
2.0929333333333333,0.11553333333333334,237.66816666666668,8.813333333333333,0.0,1.5666666666666667,17.3
1.5,0.21906666666666666,236.93233333333333,6.446666666666667,0.0,6.316666666666666,2.0833333333333335
3.2399333333333336,0.15899999999999997,237.29633333333334,13.786666666666667,0.0,30.516666666666666,5.716666666666667
1.3715333333333333,0.1094,243.928,5.6433333333333335,0.0,1.5333333333333334,10.05
3.0968333333333335,0.2334,243.18283333333332,12.823333333333332,6.55,30.616666666666667,0.0
2.0071333333333334,0.1261,243.88066666666666,8.313333333333334,6.866666666666666,0.8666666666666667,9.65
1.6864999999999999,0.09783333333333334,238.02033333333333,7.13,0.0,0.5166666666666667,0.0
0.5052,0.11939999999999999,241.15633333333332,2.1100000000000003,0.0,0.6,0.0
0.45403333333333334,0.05723333333333334,241.41983333333334,1.85,0.0,0.0,0.0
0.4741,0.07536666666666667,241.94233333333335,1.9566666666666668,0.0,0.0,0.0
0.4840333333333333,0.10063333333333334,242.20816666666667,2.0033333333333334,0.0,0.5833333333333334,0.0
0.4797666666666666,0.08596666666666668,243.3781666666667,1.97,0.0,0.0,0.0
0.48633333333333334,0.10216666666666667,243.09233333333336,2.0133333333333336,0.0,0.45,0.0
0.9995666666666667,0.12846666666666667,244.10649999999998,4.1466666666666665,0.0,0.15,2.95
1.2067666666666665,0.1019,244.6745,4.930000000000001,0.0,0.0,11.55
0.438,0.12329999999999999,248.53633333333335,1.8433333333333333,0.0,0.6,0.0
0.5899666666666668,0.0737,248.28183333333334,2.4,0.0,0.0,0.0
0.5786666666666667,0.05466666666666667,248.72933333333333,2.3466666666666667,0.0,0.0,0.0
0.6201000000000001,0.14006666666666667,248.09466666666668,2.51,0.0,0.6166666666666667,0.0
0.26406666666666667,0.06913333333333332,247.00383333333332,1.09,0.0,0.0,0.0
0.6768,0.055,243.39216666666667,2.8333333333333335,0.0,0.15,0.3333333333333333
2.6111,0.1888,242.39916666666667,10.79,0.0,0.43333333333333335,10.616666666666667
1.4934666666666667,0.18226666666666666,244.18766666666667,6.126666666666667,0.0,0.0,0.0
1.9156666666666666,0.26543333333333335,242.31716666666668,7.916666666666667,0.0,0.5833333333333334,0.0
3.0446,0.15676666666666667,241.6805,12.696666666666665,9.683333333333334,0.0,11.733333333333333
2.9126,0.3236666666666667,241.051,12.446666666666665,22.65,0.0,4.533333333333333
2.2249333333333334,0.2029,242.28516666666667,9.47,18.7,0.5666666666666667,0.0
1.7837333333333334,0.0884,245.512,7.423333333333333,5.65,0.0,5.116666666666666
1.7403333333333333,0.15896666666666667,245.83566666666667,7.176666666666667,6.0,0.35,9.583333333333334
3.8728333333333333,0.45380000000000004,241.69466666666668,16.3,27.416666666666668,0.23333333333333334,0.0
2.0718,0.286,239.329,8.753333333333334,3.8,0.0,4.366666666666666
2.4230666666666663,0.20686666666666667,239.88916666666668,10.136666666666667,0.0,4.55,6.5
1.6295,0.15366666666666667,241.32883333333334,6.776666666666667,0.0,5.083333333333333,0.0
1.9771333333333334,0.22203333333333333,241.73466666666667,8.216666666666667,0.0,0.05,6.183333333333334
3.8368666666666664,0.14986666666666668,238.556,16.143333333333334,7.266666666666667,16.616666666666667,17.433333333333334
4.2148666666666665,0.06956666666666668,237.76049999999998,17.743333333333332,9.166666666666666,1.4833333333333334,5.683333333333334
2.592233333333333,0.14943333333333333,243.218,10.620000000000001,0.0,1.2333333333333334,0.0
2.4242666666666666,0.07403333333333334,244.66566666666668,9.826666666666666,0.0,0.18333333333333332,0.0
2.4026333333333336,0.12513333333333335,241.41433333333333,9.896666666666667,0.0,0.7666666666666667,0.0
2.4109333333333334,0.048900000000000006,245.07766666666666,9.763333333333332,0.0,0.18333333333333332,0.0
2.4490666666666665,0.08376666666666667,245.51899999999998,9.91,0.0,0.16666666666666666,0.0
2.9925,0.12096666666666667,244.8775,12.17,0.0,0.7833333333333333,8.833333333333334
2.3877333333333337,0.06646666666666666,243.42466666666667,9.73,0.0,0.03333333333333333,0.0
2.3882,0.06746666666666666,243.405,9.76,0.0,0.25,0.0
3.136066666666667,0.10376666666666666,239.21966666666668,13.096666666666666,0.0,0.3333333333333333,2.4
2.365933333333333,0.07976666666666667,239.04966666666667,9.896666666666667,0.0,0.0,12.55
3.5450666666666666,0.1134,237.28733333333332,14.926666666666668,0.0,9.216666666666667,15.0
4.0419,0.06523333333333334,237.35166666666666,16.99,0.0,0.0,17.266666666666666
2.3735333333333335,0.06606666666666666,239.17933333333335,9.906666666666666,0.0,0.0,17.533333333333335
2.4647,0.0967,239.4145,10.333333333333334,0.0,0.5666666666666667,17.566666666666666
2.8868,0.16093333333333334,239.661,12.113333333333333,0.0,0.0,17.583333333333332
3.8266,0.17803333333333335,243.32566666666668,15.826666666666666,0.0,26.05,18.133333333333333
2.6296000000000004,0.10083333333333333,245.31383333333332,10.75,0.0,0.6333333333333333,18.4
3.4507333333333334,0.23506666666666667,241.17666666666668,14.403333333333334,0.0,0.4166666666666667,17.816666666666666
3.3423333333333334,0.1036,237.87116666666668,14.06,0.0,0.7666666666666667,17.333333333333332
3.2466999999999997,0.1835,239.42183333333332,13.57,0.0,0.16666666666666666,17.55
3.034,0.24463333333333334,239.4535,12.67,0.0,0.36666666666666664,17.566666666666666
3.479,0.15810000000000002,240.93533333333335,14.51,8.516666666666667,0.5666666666666667,17.766666666666666
2.6584,0.09336666666666667,240.85283333333334,11.143333333333334,9.583333333333334,0.16666666666666666,16.35
0.8636,0.10246666666666666,244.59233333333336,3.7633333333333336,0.0,0.6,0.0
0.7682,0.0795,246.52033333333333,3.3333333333333335,0.0,0.0,0.0
0.4829666666666667,0.10643333333333334,247.76783333333333,2.2133333333333334,0.0,0.0,0.0
0.49346666666666666,0.1882,248.0925,2.3433333333333333,0.0,0.5833333333333334,0.0
0.4795,0.12783333333333333,250.3425,2.1933333333333334,0.0,0.0,0.0
0.4441333333333333,0.09726666666666667,248.267,2.0633333333333335,0.0,0.16666666666666666,0.0
0.47403333333333336,0.14656666666666668,247.66066666666666,2.236666666666667,0.0,0.43333333333333335,0.0
1.0365333333333333,0.0853,246.17783333333333,4.3933333333333335,0.0,0.0,9.9
0.4744,0.1452,247.7756666666667,2.2199999999999998,0.0,0.4666666666666667,0.0
2.049866666666667,0.15973333333333334,240.74200000000002,8.7,0.0,0.11666666666666667,4.716666666666667
2.164733333333333,0.1003,240.453,8.97,0.0,0.0,17.733333333333334
2.3289666666666666,0.13866666666666666,240.5115,9.67,0.0,0.5666666666666667,17.716666666666665
2.3169666666666666,0.07386666666666668,238.90666666666667,9.666666666666666,0.0,0.0,17.483333333333334
1.3156,0.062433333333333334,240.1125,5.41,0.0,0.0,17.65
1.0784,0.14613333333333334,240.82633333333334,4.513333333333334,0.0,0.5833333333333334,12.833333333333334
0.26416666666666666,0.08030000000000001,243.0656666666667,1.1966666666666665,0.0,0.0,0.0
0.2638333333333333,0.07896666666666666,245.23233333333334,1.21,0.0,0.03333333333333333,0.0
0.3332,0.1795,245.69799999999998,1.5666666666666667,0.0,0.55,0.0
0.2968,0.1370333333333333,246.02233333333334,1.3266666666666667,0.0,0.0,0.0
0.5012666666666666,0.1211,241.03366666666668,2.1766666666666667,0.0,0.3333333333333333,0.0
1.8244,0.09136666666666667,238.36933333333334,7.663333333333333,0.0,0.25,0.0
1.7362666666666666,0.16973333333333332,239.61366666666666,7.363333333333333,0.0,0.0,0.0
2.3531,0.16276666666666667,242.08166666666665,9.723333333333333,0.0,0.5833333333333334,17.55
1.3297333333333334,0.07983333333333334,242.7313333333333,5.446666666666667,0.0,0.0,0.6833333333333333
1.0835000000000001,0.10200000000000001,242.78166666666667,4.473333333333333,0.0,0.0,0.0
0.35350000000000004,0.20116666666666666,246.15099999999998,1.68,0.0,0.5666666666666667,0.0
1.0185333333333333,0.1042,243.6835,4.260000000000001,0.0,0.0,12.1
0.27773333333333333,0.11273333333333334,245.30200000000002,1.2666666666666666,0.0,0.06666666666666667,0.0
0.31616666666666665,0.18303333333333333,248.72366666666667,1.4733333333333334,0.0,0.5166666666666667,0.0
0.2988,0.14950000000000002,249.20116666666667,1.3466666666666667,0.0,0.0,0.0
0.3101,0.16736666666666666,248.1765,1.4400000000000002,0.0,0.35,0.0
0.2894,0.13846666666666665,246.9515,1.3066666666666669,0.0,0.23333333333333334,0.0
0.29256666666666664,0.13436666666666666,247.81533333333334,1.3066666666666669,0.0,0.0,0.0
1.0433333333333334,0.1842,243.52316666666667,4.473333333333333,0.0,0.5666666666666667,2.033333333333333
2.5357333333333334,0.09723333333333332,240.57583333333332,10.543333333333333,10.483333333333333,0.0,17.733333333333334
1.3215333333333334,0.09546666666666666,242.63416666666666,5.566666666666666,9.133333333333333,0.0,8.383333333333333
0.32606666666666667,0.1802,242.59733333333332,1.54,0.0,0.5666666666666667,0.0
0.2799333333333333,0.0993,242.48483333333334,1.29,0.0,0.0,0.0
0.271,0.08103333333333333,241.98766666666668,1.25,0.0,0.0,0.0
0.6986333333333333,0.18606666666666666,243.444,2.993333333333333,0.0,0.5833333333333334,1.6333333333333333
1.8085666666666667,0.14583333333333334,243.36516666666665,7.483333333333333,0.0,0.0,18.15
1.5743333333333334,0.1,244.29799999999997,6.4366666666666665,0.0,0.08333333333333333,18.266666666666666
1.5589666666666666,0.1137,243.1735,6.383333333333334,0.0,0.5,18.1
2.432533333333333,0.1854333333333333,237.25616666666667,10.283333333333333,0.0,0.0,17.25
2.5439,0.18883333333333333,238.76933333333332,10.729999999999999,0.0,2.2666666666666666,17.483333333333334
2.8485,0.1504,237.39966666666666,12.066666666666666,0.0,5.883333333333334,4.4
2.1167666666666665,0.17606666666666668,240.02216666666666,8.879999999999999,0.03333333333333333,1.3166666666666667,2.15
5.035333333333333,0.16570000000000001,237.2945,21.40666666666667,10.666666666666666,29.566666666666666,15.25
3.2142,0.152,243.23933333333335,13.283333333333333,6.466666666666667,20.516666666666666,0.0
2.131333333333333,0.19013333333333332,246.5215,9.06,0.0,10.633333333333333,0.0
1.4093333333333333,0.10136666666666666,246.29516666666666,6.433333333333334,0.0,0.6333333333333333,0.0
